sample_id,split
9996_0001_063319,train
9996_0001_055531,train
9996_0001_018190,val
9996_0001_028664,train
9996_0001_003477,train
9996_0001_003350,train
9996_0001_098678,train
9996_0001_087634,train
9996_0001_049617,val
9996_0001_107959,train
9996_0001_016198,train
9996_0001_012104,train
9996_0001_049384,val
9996_0001_108208,train
9996_0001_056221,train
9996_0001_049806,val
9996_0001_042064,train
9996_0001_070339,train
9996_0001_105799,train
9996_0001_116802,train
9996_0001_116652,train
9996_0001_005355,val
9996_0001_096402,train
9996_0001_000230,val
9996_0001_071459,train
9996_0001_114169,train
9996_0001_001920,val
9996_0001_107458,train
9996_0001_097806,train
9996_0001_073029,train
9996_0001_109421,train
9996_0001_091103,train
9996_0001_032244,train
9996_0001_001865,val
9996_0001_087800,train
9996_0001_009560,train
9996_0001_007932,train
9996_0001_040245,train
9996_0001_004661,val
9996_0001_009559,train
9996_0001_103147,train
9996_0001_105482,train
9996_0001_019562,train
9996_0001_066870,train
9996_0001_070661,train
9996_0001_072660,train
9996_0001_088142,train
9996_0001_072269,train
9996_0001_059072,train
9996_0001_000653,val
9996_0001_090666,train
9996_0001_009015,train
9996_0001_051466,train
9996_0001_072988,train
9996_0001_075169,train
9996_0001_033227,train
9996_0001_011366,train
9996_0001_105429,train
9996_0001_051843,train
9996_0001_062391,train
9996_0001_057805,train
9996_0001_036710,train
9996_0001_072248,train
9996_0001_054580,train
9996_0001_016714,train
9996_0001_011151,train
9996_0001_049015,train
9996_0001_040479,train
9996_0001_081054,train
9996_0001_102856,train
9996_0001_052442,train
9996_0001_063313,train
9996_0001_060738,train
9996_0001_112360,train
9996_0001_032770,train
9996_0001_074237,train
9996_0001_019473,train
9996_0001_016049,train
9996_0001_015419,train
9996_0001_102688,train
9996_0001_064966,train
9996_0001_088439,train
9996_0001_032957,train
9996_0001_059650,train
9996_0001_110839,train
9996_0001_082183,train
9996_0001_073590,train
9996_0001_086785,train
9996_0001_093200,train
9996_0001_047038,val
9996_0001_112983,train
9996_0001_072787,train
9996_0001_079913,train
9996_0001_020127,train
9996_0001_083995,train
9996_0001_077723,train
9996_0001_092408,train
9996_0001_100450,train
9996_0001_105743,train
9996_0001_058039,train
9996_0001_101751,train
9996_0001_028233,train
9996_0001_057282,train
9996_0001_091575,train
9996_0001_001951,train
9996_0001_014530,val
9996_0001_082573,train
9996_0001_081136,train
9996_0001_011357,train
9996_0001_072046,train
9996_0001_081144,train
9996_0001_053866,train
9996_0001_111156,train
9996_0001_095608,train
9996_0001_072654,train
9996_0001_057449,train
9996_0001_035928,train
9996_0001_112466,train
9996_0001_073529,train
9996_0001_109779,train
9996_0001_093439,train
9996_0001_022940,train
9996_0001_023782,train
9996_0001_051913,train
9996_0001_053023,train
9996_0001_098842,train
9996_0001_082354,train
9996_0001_083953,train
9996_0001_081429,train
9996_0001_066038,train
9996_0001_056342,train
9996_0001_014330,val
9996_0001_094334,train
9996_0001_044988,val
9996_0001_118827,train
9996_0001_079136,train
9996_0001_091123,train
9996_0001_078210,train
9996_0001_067980,train
9996_0001_048409,train
9996_0001_019266,train
9996_0001_015089,val
9996_0001_111012,train
9996_0001_075236,train
9996_0001_044856,val
9996_0001_093350,train
9996_0001_069854,train
9996_0001_041119,train
9996_0001_070530,train
9996_0001_087624,train
9996_0001_041494,train
9996_0001_047202,val
9996_0001_016755,train
9996_0001_089866,train
9996_0001_091951,train
9996_0001_076289,train
9996_0001_095745,train
9996_0001_016031,train
9996_0001_090532,train
9996_0001_110118,train
9996_0001_037528,train
9996_0001_064279,train
9996_0001_066580,train
9996_0001_050092,val
9996_0001_075800,train
9996_0001_107347,train
9996_0001_060974,train
9996_0001_060365,train
9996_0001_015060,train
9996_0001_106592,train
9996_0001_101143,train
9996_0001_073274,train
9996_0001_054820,train
9996_0001_032969,train
9996_0001_096185,train
9996_0001_096195,train
9996_0001_085970,train
9996_0001_064077,train
9996_0001_105589,train
9996_0001_112228,train
9996_0001_100406,train
9996_0001_078417,train
9996_0001_116246,train
9996_0001_097242,train
9996_0001_090530,train
9996_0001_088903,train
9996_0001_012628,train
9996_0001_050569,val
9996_0001_063515,train
9996_0001_008412,train
9996_0001_054691,train
9996_0001_103915,train
9996_0001_035847,train
9996_0001_098149,train
9996_0001_003220,train
9996_0001_054919,train
9996_0001_104266,train
9996_0001_023202,train
9996_0001_089127,train
9996_0001_003893,train
9996_0001_036923,train
9996_0001_073497,train
9996_0001_058257,train
9996_0001_041262,train
9996_0001_022632,train
9996_0001_075552,train
9996_0001_016817,train
9996_0001_102473,train
9996_0001_008489,train
9996_0001_024284,train
9996_0001_111543,train
9996_0001_010562,val
9996_0001_014937,val
9996_0001_114137,train
9996_0001_106737,train
9996_0001_045602,train
9996_0001_058139,train
9996_0001_015040,val
9996_0001_004728,train
9996_0001_046827,val
9996_0001_020645,train
9996_0001_027054,train
9996_0001_017959,train
9996_0001_014200,train
9996_0001_052824,train
9996_0001_110849,train
9996_0001_088955,train
9996_0001_113234,train
9996_0001_022935,train
9996_0001_111015,train
9996_0001_095737,train
9996_0001_001376,val
9996_0001_007813,train
9996_0001_090038,train
9996_0001_032737,train
9996_0001_083869,train
9996_0001_011638,train
9996_0001_048347,val
9996_0001_065370,train
9996_0001_063717,train
9996_0001_119102,train
9996_0001_114463,train
9996_0001_082556,train
9996_0001_048343,val
9996_0001_005182,val
9996_0001_074811,train
9996_0001_089621,train
9996_0001_112995,train
9996_0001_065783,train
9996_0001_081612,train
9996_0001_098011,train
9996_0001_009137,val
9996_0001_012730,train
9996_0001_047541,val
9996_0001_086799,train
9996_0001_079419,train
9996_0001_073689,train
9996_0001_041667,train
9996_0001_110751,train
9996_0001_019973,train
9996_0001_092997,train
9996_0001_048478,val
9996_0001_070412,train
9996_0001_014606,val
9996_0001_018961,train
9996_0001_057601,train
9996_0001_085353,train
9996_0001_113250,train
9996_0001_089553,train
9996_0001_086811,train
9996_0001_016539,train
9996_0001_094840,train
9996_0001_109977,train
9996_0001_099612,train
9996_0001_082954,train
9996_0001_114482,train
9996_0001_067352,train
9996_0001_054603,train
9996_0001_078676,train
9996_0001_050644,val
9996_0001_045126,val
9996_0001_057794,train
9996_0001_058165,train
9996_0001_080816,train
9996_0001_081505,train
9996_0001_070602,train
9996_0001_023024,train
9996_0001_088191,train
9996_0001_067544,train
9996_0001_037199,train
9996_0001_092662,train
9996_0001_053047,train
9996_0001_003955,train
9996_0001_084735,train
9996_0001_065885,train
9996_0001_046179,train
9996_0001_006889,val
9996_0001_108270,train
9996_0001_001896,val
9996_0001_011890,train
9996_0001_001849,val
9996_0001_054303,train
9996_0001_027763,train
9996_0001_109922,train
9996_0001_016667,train
9996_0001_111707,train
9996_0001_104262,train
9996_0001_032605,train
9996_0001_085229,train
9996_0001_088475,train
9996_0001_005797,val
9996_0001_060695,train
9996_0001_059554,train
9996_0001_071594,train
9996_0001_104397,train
9996_0001_010485,train
9996_0001_019259,train
9996_0001_102292,train
9996_0001_081013,train
9996_0001_113308,train
9996_0001_031449,train
9996_0001_113772,train
9996_0001_118216,train
9996_0001_048021,train
9996_0001_082574,train
9996_0001_109513,train
9996_0001_007445,val
9996_0001_023043,train
9996_0001_053567,train
9996_0001_066020,train
9996_0001_037569,train
9996_0001_009588,train
9996_0001_067808,train
9996_0001_116209,train
9996_0001_046823,train
9996_0001_063944,train
9996_0001_067041,train
9996_0001_085456,train
9996_0001_012059,train
9996_0001_110029,train
9996_0001_054763,train
9996_0001_068433,train
9996_0001_090761,train
9996_0001_088624,train
9996_0001_063460,train
9996_0001_091618,train
9996_0001_075425,train
9996_0001_101138,train
9996_0001_116866,train
9996_0001_105259,train
9996_0001_081636,train
9996_0001_064955,train
9996_0001_010331,val
9996_0001_075710,train
9996_0001_056521,train
9996_0001_015820,train
9996_0001_022790,train
9996_0001_001872,val
9996_0001_087052,train
9996_0001_051182,train
9996_0001_018730,val
9996_0001_116888,train
9996_0001_097287,train
9996_0001_085507,train
9996_0001_009689,train
9996_0001_063825,train
9996_0001_060096,train
9996_0001_040882,train
9996_0001_092232,train
9996_0001_057630,train
9996_0001_015434,train
9996_0001_083892,train
9996_0001_078138,train
9996_0001_047420,val
9996_0001_096332,train
9996_0001_011056,val
9996_0001_107627,train
9996_0001_065765,train
9996_0001_049904,val
9996_0001_080137,train
9996_0001_083918,train
9996_0001_058903,train
9996_0001_010630,val
9996_0001_000778,train
9996_0001_061666,train
9996_0001_106106,train
9996_0001_089319,train
9996_0001_090968,train
9996_0001_093154,train
9996_0001_111638,train
9996_0001_070988,train
9996_0001_070524,train
9996_0001_016734,train
9996_0001_108581,train
9996_0001_057005,train
9996_0001_012914,train
9996_0001_109075,train
9996_0001_054178,train
9996_0001_019033,train
9996_0001_104217,train
9996_0001_019663,train
9996_0001_015768,train
9996_0001_053017,train
9996_0001_065224,train
9996_0001_031402,train
9996_0001_111535,train
9996_0001_063489,train
9996_0001_098776,train
9996_0001_072447,train
9996_0001_013670,train
9996_0001_088815,train
9996_0001_013938,train
9996_0001_017077,train
9996_0001_105365,train
9996_0001_049225,train
9996_0001_059958,train
9996_0001_050054,val
9996_0001_108058,train
9996_0001_063528,train
9996_0001_084637,train
9996_0001_058035,train
9996_0001_059558,train
9996_0001_100484,train
9996_0001_101612,train
9996_0001_010589,val
9996_0001_056682,train
9996_0001_080623,train
9996_0001_082438,train
9996_0001_055944,train
9996_0001_048898,val
9996_0001_080419,train
9996_0001_052559,train
9996_0001_116625,train
9996_0001_006649,train
9996_0001_024044,train
9996_0001_055170,train
9996_0001_070858,train
9996_0001_051383,train
9996_0001_004614,val
9996_0001_056319,train
9996_0001_010242,train
9996_0001_111760,train
9996_0001_112522,train
9996_0001_000853,train
9996_0001_031815,train
9996_0001_092278,train
9996_0001_021539,train
9996_0001_075805,train
9996_0001_086797,train
9996_0001_032669,train
9996_0001_075891,train
9996_0001_065163,train
9996_0001_027480,train
9996_0001_091944,train
9996_0001_094146,train
9996_0001_093827,train
9996_0001_048733,val
9996_0001_104734,train
9996_0001_002350,val
9996_0001_109567,train
9996_0001_103694,train
9996_0001_074420,train
9996_0001_084927,train
9996_0001_006862,val
9996_0001_093649,train
9996_0001_097760,train
9996_0001_032173,train
9996_0001_009331,val
9996_0001_102197,train
9996_0001_032256,train
9996_0001_045277,val
9996_0001_062748,train
9996_0001_050517,val
9996_0001_004690,val
9996_0001_001734,val
9996_0001_067616,train
9996_0001_036347,train
9996_0001_108646,train
9996_0001_022512,train
9996_0001_036398,train
9996_0001_005068,val
9996_0001_068273,train
9996_0001_040569,train
9996_0001_031746,train
9996_0001_035945,train
9996_0001_112550,train
9996_0001_088448,train
9996_0001_049673,val
9996_0001_075262,train
9996_0001_062121,train
9996_0001_072633,train
9996_0001_045622,train
9996_0001_005460,val
9996_0001_093581,train
9996_0001_019895,train
9996_0001_054079,train
9996_0001_028102,train
9996_0001_000222,val
9996_0001_006944,val
9996_0001_050758,train
9996_0001_011156,train
9996_0001_023683,train
9996_0001_003039,train
9996_0001_052134,train
9996_0001_064184,train
9996_0001_074933,train
9996_0001_003322,train
9996_0001_037317,train
9996_0001_052897,train
9996_0001_110039,train
9996_0001_051867,train
9996_0001_098409,train
9996_0001_042162,train
9996_0001_105175,train
9996_0001_076973,train
9996_0001_107266,train
9996_0001_102387,train
9996_0001_060933,train
9996_0001_009303,train
9996_0001_054135,train
9996_0001_032749,train
9996_0001_108683,train
9996_0001_111913,train
9996_0001_069752,train
9996_0001_065672,train
9996_0001_015444,train
9996_0001_015872,train
9996_0001_012870,train
9996_0001_111382,train
9996_0001_059669,train
9996_0001_064220,train
9996_0001_018250,train
9996_0001_004994,val
9996_0001_003255,train
9996_0001_007106,train
9996_0001_032430,train
9996_0001_110225,train
9996_0001_076371,train
9996_0001_101098,train
9996_0001_104276,train
9996_0001_079142,train
9996_0001_066894,train
9996_0001_068778,train
9996_0001_101703,train
9996_0001_099525,train
9996_0001_040895,train
9996_0001_033075,train
9996_0001_094944,train
9996_0001_113681,train
9996_0001_050718,val
9996_0001_079389,train
9996_0001_092023,train
9996_0001_018763,val
9996_0001_036072,train
9996_0001_085381,train
9996_0001_073606,train
9996_0001_099573,train
9996_0001_017159,train
9996_0001_054153,train
9996_0001_049166,val
9996_0001_056882,train
9996_0001_116510,train
9996_0001_089902,train
9996_0001_020930,train
9996_0001_089706,train
9996_0001_006187,val
9996_0001_111258,train
9996_0001_032105,train
9996_0001_088519,train
9996_0001_065530,train
9996_0001_075732,train
9996_0001_096000,train
9996_0001_049320,val
9996_0001_061719,train
9996_0001_113280,train
9996_0001_050660,train
9996_0001_073242,train
9996_0001_002490,val
9996_0001_041204,train
9996_0001_079163,train
9996_0001_097441,train
9996_0001_100592,train
9996_0001_027716,train
9996_0001_059448,train
9996_0001_072950,train
9996_0001_040443,train
9996_0001_067534,train
9996_0001_052950,train
9996_0001_071753,train
9996_0001_046583,val
9996_0001_008077,train
9996_0001_069805,train
9996_0001_067759,train
9996_0001_061554,train
9996_0001_113421,train
9996_0001_053278,train
9996_0001_091962,train
9996_0001_055477,train
9996_0001_070802,train
9996_0001_066745,train
9996_0001_069886,train
9996_0001_063161,train
9996_0001_109704,train
9996_0001_097436,train
9996_0001_007597,train
9996_0001_013632,train
9996_0001_079938,train
9996_0001_058627,train
9996_0001_073698,train
9996_0001_050886,val
9996_0001_004595,val
9996_0001_113940,train
9996_0001_047364,val
9996_0001_037009,train
9996_0001_064453,train
9996_0001_054511,train
9996_0001_058995,train
9996_0001_004488,val
9996_0001_052988,train
9996_0001_019088,train
9996_0001_009320,train
9996_0001_113092,train
9996_0001_074906,train
9996_0001_111463,train
9996_0001_049738,val
9996_0001_067767,train
9996_0001_097671,train
9996_0001_002333,train
9996_0001_108703,train
9996_0001_059311,train
9996_0001_000037,val
9996_0001_069066,train
9996_0001_071506,train
9996_0001_089265,train
9996_0001_004775,val
9996_0001_096039,train
9996_0001_112106,train
9996_0001_047611,train
9996_0001_021609,train
9996_0001_085408,train
9996_0001_109061,train
9996_0001_063792,train
9996_0001_117907,train
9996_0001_111175,train
9996_0001_093403,train
9996_0001_016271,val
9996_0001_076315,train
9996_0001_108863,train
9996_0001_010716,val
9996_0001_012669,train
9996_0001_113515,train
9996_0001_080957,train
9996_0001_081761,train
9996_0001_105890,train
9996_0001_072436,train
9996_0001_007394,val
9996_0001_062969,train
9996_0001_105334,train
9996_0001_058389,train
9996_0001_098573,train
9996_0001_081356,train
9996_0001_045158,val
9996_0001_027103,train
9996_0001_114346,train
9996_0001_046547,val
9996_0001_103885,train
9996_0001_106760,train
9996_0001_051301,train
9996_0001_009726,train
9996_0001_061589,train
9996_0001_070407,train
9996_0001_056475,train
9996_0001_078854,train
9996_0001_101334,train
9996_0001_090147,train
9996_0001_075940,train
9996_0001_060381,train
9996_0001_092994,train
9996_0001_080270,train
9996_0001_074489,train
9996_0001_054269,train
9996_0001_067936,train
9996_0001_104140,train
9996_0001_066535,train
9996_0001_072025,train
9996_0001_072413,train
9996_0001_070080,train
9996_0001_098639,train
9996_0001_085979,train
9996_0001_009703,train
9996_0001_056946,train
9996_0001_049553,train
9996_0001_085539,train
9996_0001_102897,train
9996_0001_006530,val
9996_0001_094991,train
9996_0001_098961,train
9996_0001_083748,train
9996_0001_004657,train
9996_0001_045453,train
9996_0001_021649,train
9996_0001_049898,val
9996_0001_081982,train
9996_0001_041383,train
9996_0001_085973,train
